ID,StartDate,EndDate,Gender,Economics_exp,Age,Perceived_purpose1,Perceived_purpose2,condition,proclamation,behavior,Hypocrisy_1,Hypocrisy_2,Hypocrisy_3,Hypocrisy_4,Hypocrisy_5,Honest_frequency,Honest_likely,Honest_extreme,Honest_committment,Moral_1,Moral_2,Moral_3,Social_benefit1,Social_benefit2,pref,rv,sometimes,rarely,never,behavlie
336,3/15/19 12:52,3/15/19 13:09,Female,0,59,"to see if we would trust a total stranger based on his/her previous actions, which we would still have to interpret as being reliable or not, so basically the purpose is for us to play a crap shoot, hope we win, and than hope that the very low odds of actually getting the bonus shake out in our favor.

whew.",see my previous answer.,4,never,prosocial.truth,1,1,1,1,1,6,6,7,6,6,6,6,6,6,4,1,0,0,1,0
337,3/15/19 12:58,3/15/19 13:09,Female,0,45,I do not know. ,I do not know. ,4,never,prosocial.truth,1,1,1,1,1,6,4,4,6,6,6,6,4,5,3,0,0,0,1,0
338,3/15/19 12:59,3/15/19 13:09,Female,1,37,The purpose of the Coin Flip Game is to see how much a person will trust a stranger and to see how honest that stranger will be even if it costs the stranger some money.,The purpose of this game is to see how much someone will trust a stranger who has said that lying is rarely ok but has also lied.,5,rarely,prosocial.truth,6,6,6,5,5,5,2,2,4,3,3,3,6,6,4,0,0,1,0,0
339,3/15/19 12:55,3/15/19 13:10,Male,1,35,"Wow, I'm not sure. To test people's faith in a system when you know it is based upon a lie?",To test people's faith in a system where it is unclear if it is based on a lie?,1,never,selfish.lie,6,6,6,6,6,4,2,1,2,2,2,2,2,2,4,1,0,0,1,1
340,3/15/19 12:45,3/15/19 13:10,Male,0,33,To determine attitudes about deception and believing others and their statements.,To determine trust.,3,sometimes,selfish.lie,3,3,3,6,4,2,1,2,2,3,3,2,2,2,4,0,1,0,0,1
341,3/15/19 12:54,3/15/19 13:10,Male,1,31,To show that participant 403 was willing to lie in order to maximize their benefit this priming my actions in the rely-verify game.,To see if I would trust someone who has shown a willingness to lie to maximize their own gain,3,sometimes,selfish.lie,2,2,1,2,2,3,3,2,2,3,3,2,1,4,4,0,1,0,0,1
342,3/15/19 12:57,3/15/19 13:11,Male,2,28,To verify your trust in the opposite participant.,To verify your trust in the opposite participant.,4,never,prosocial.truth,3,2,4,3,4,5,4,4,3,3,3,4,6,5,4,0,0,0,1,0
343,3/15/19 12:58,3/15/19 13:11,Female,0,31,How much do you trust others and what they believe on the issue of lying.,How much you can trust others.,1,never,selfish.lie,7,7,7,7,7,4,2,7,1,1,1,1,2,3,4,0,0,0,1,1
344,3/15/19 12:51,3/15/19 13:11,Female,0,36,The player could make a choice to be honest with the outcome of the game to his or her partner because there was a 50/50 chance for either outcome.,"After knowing the outcome of the coin flip game, I could be led to believe that my partner would display the same honesty or distrust my partner. ",5,rarely,prosocial.truth,1,2,1,2,2,6,6,6,6,7,7,6,6,6,4,1,0,1,0,0
345,3/15/19 13:04,3/15/19 13:11,Male,0,24,To demonstrate the trustworthiness of my partner,"See how I’d behave given a partner who I knew X about, based on the payment structure provided. Cost/benefit and such. Risk/reward",3,sometimes,selfish.lie,1,1,1,5,5,3,2,3,1,2,1,2,2,2,4,0,1,0,0,1
346,3/15/19 12:35,3/15/19 13:12,Female,1,25,To see if we choose to trust a stranger or if we would rather verify that what they say is true...even if it costs us. ,It is the same...To see if people will trust strangers or if they would rather verify that what they say is true....even if it costs them. ,3,sometimes,selfish.lie,2,2,2,2,2,3,2,2,2,2,2,3,2,3,4,1,1,0,0,1
347,3/15/19 12:56,3/15/19 13:12,Male,0,50,Trusting that the other person has ethics,Being blind and still deciding whether to trust or not,6,sometimes,prosocial.truth,2,3,4,3,3,5,6,3,5,4,5,5,2,3,4,0,1,0,0,0
348,3/15/19 12:54,3/15/19 13:12,Female,0,38,It is to see how trusting your partner that is giving the clue is. Will your partner be fair or not.,It is to see if your trust your partner to give you the right information to earn the most money.,5,rarely,prosocial.truth,1,1,2,1,2,7,6,7,6,6,6,6,6,5,3,1,0,1,0,0
349,3/15/19 13:04,3/15/19 13:13,Male,1,29,TRUST ISSUES,TRUST INSTINCTS,4,never,prosocial.truth,5,5,3,3,4,4,4,3,5,4,3,4,3,4,2,0,0,0,1,0
350,3/15/19 12:59,3/15/19 13:13,Male,1,28,The purpose of the Coin Flip game was to learn weather the person was honest and how they uphold their beliefs and values.,The purpose of the Rely or Verify game was to see if the persons past decisions change or shape the way you think and trust the person.,1,never,selfish.lie,4,5,7,6,6,3,3,2,2,3,2,3,5,6,3,0,0,0,1,1
351,3/15/19 12:59,3/15/19 13:13,Male,3,26,"If there was some type of financial incentive for the sender to lie or tell the truth about the outcome of the coin flip to the receiver, then the purpose of it is to test the honesty and trust of the participants in the game. ","Since there is a financial incentive involved for lying in the RELY-or-VERIFY game, the game is testing the honesty and what level of trust the participants have of each other in the game. Further, in this study, some responses to prior study questions and results from the Coin Flip game of the other participant were provided to show how the other participant perceives lying or responds in situations where lying may be financially encouraged.",4,never,prosocial.truth,2,2,2,2,2,6,6,5,6,6,6,6,6,6,4,1,0,0,1,0
352,3/15/19 13:03,3/15/19 13:14,Female,0,24,to see if people lie to their benefit,to see if people trust others depending on their past actions,6,sometimes,prosocial.truth,1,1,1,1,1,6,6,6,5,7,7,6,4,5,4,1,1,0,0,0
353,3/15/19 13:07,3/15/19 13:14,Male,2,26,"To see if people would lie in order to gain themselves more money, even if at the cost of another person.",To see if people would trust another person after seeing how trustworthy (or not) they are and to see how their opinions about that (un)trustworthy person are.,3,sometimes,selfish.lie,2,2,2,6,6,2,1,2,1,2,2,1,2,2,4,0,1,0,0,1
354,3/15/19 13:01,3/15/19 13:14,Male,0,26,trust dynamics between strangers?,trust dynamics between strangers?,4,never,prosocial.truth,2,2,2,2,2,7,6,4,6,6,6,6,5,5,5,1,0,0,1,0
355,3/15/19 13:06,3/15/19 13:14,Male,2,33,to see if you trust the partner or not based on their earlier information,to see if you trust them or not,4,never,prosocial.truth,1,1,1,1,1,7,7,7,7,7,7,7,7,7,5,1,0,0,1,0
356,3/15/19 13:06,3/15/19 13:15,Male,2,49,To see if someone perceived as generally honest would be trusted by someone else.,"To see is someone generally perceived as honest would be trusted by someone else, when the possibility of real money is on the line.",5,rarely,prosocial.truth,2,2,2,2,2,6,6,6,6,6,5,6,6,6,4,0,0,1,0,0
357,3/15/19 12:51,3/15/19 13:15,Male,0,34,The purpose of this study was to examine how people believe others. and make judgement.,The purpose of this study was to examine people's belief.,4,never,prosocial.truth,6,5,5,6,4,6,6,6,7,6,7,7,5,4,3,1,0,0,1,0
358,3/15/19 13:01,3/15/19 13:15,Female,0,44,To see if people really are trustworthy.,To see if people are trustworthy.,2,rarely,selfish.lie,2,2,2,2,4,6,5,6,6,4,5,5,5,5,5,1,0,1,0,1
359,3/15/19 13:00,3/15/19 13:16,Female,2,36,To show an example of participant #331's behavior so I can decide whether to rely on them or not,To see if I would put my money where my mouth is when I say that the person was relatively trustworthy.,6,sometimes,prosocial.truth,2,2,2,2,3,6,5,4,6,6,6,5,2,4,3,1,1,0,0,0
360,3/15/19 13:07,3/15/19 13:16,Female,1,33,To assess one's propensity toward honesty in cooperative/competitive games,To assess trust in competitive games,5,rarely,prosocial.truth,1,1,1,1,1,6,6,5,6,6,6,6,6,6,4,0,0,1,0,0
361,3/15/19 12:56,3/15/19 13:16,Male,0,37,The purpose of the study was to examine make people's judgment.,The purpose of the study was to examine make people's  beliefs.,6,sometimes,prosocial.truth,5,5,6,6,6,2,2,6,6,6,6,7,6,5,2,1,1,0,0,0
362,3/15/19 13:10,3/15/19 13:16,Male,0,24,to see how we would feel about trusting someone,To see if I could trust the other person or not,3,sometimes,selfish.lie,2,2,2,5,5,3,2,3,3,3,3,3,2,2,4,0,1,0,0,1
363,3/15/19 12:47,3/15/19 13:16,Female,1,54,perception of lying behaviors,to see if you believe ponce a person lies they'll lie again,1,never,selfish.lie,7,7,7,7,7,4,1,1,2,2,2,2,3,2,3,0,0,0,1,1
364,3/15/19 13:05,3/15/19 13:16,Female,1,29,To convey honesty and promote trust.,To convey honesty and promote trust.,6,sometimes,prosocial.truth,3,3,4,3,3,5,5,4,4,5,5,5,2,4,4,0,1,0,0,0
365,3/15/19 13:10,3/15/19 13:17,Male,0,25,I have no idea.,I have no idea.,6,sometimes,prosocial.truth,2,2,2,2,4,6,5,2,4,5,5,4,4,5,3,1,1,0,0,0
366,3/15/19 13:05,3/15/19 13:17,Male,2,37,To see if liars will lie again.,To see if people can change from one situation to the next.,1,never,selfish.lie,7,7,7,7,7,2,2,2,2,2,2,1,5,5,4,0,0,0,1,1
367,3/15/19 12:56,3/15/19 13:17,Female,5+,35,finding if people will trust someone else based on the questionaiire.,to see if you will trust this other person,2,rarely,selfish.lie,4,5,5,4,4,6,3,3,2,4,4,3,2,2,3,1,0,1,0,1
368,3/15/19 13:09,3/15/19 13:17,Male,0,18,The purpose was to see if people would lie for their benefit,It was to see if more people would trust someone who lied previously,3,sometimes,selfish.lie,3,3,2,5,5,6,5,3,2,2,3,2,2,2,3,0,1,0,0,1
369,3/15/19 13:02,3/15/19 13:17,Male,1,68,Trusting a person knowing a little about his/her past behavior. ,Measure how much I trusted partner knowing a little about her/him.,5,rarely,prosocial.truth,3,3,3,3,3,5,5,4,5,5,5,5,5,5,4,0,0,1,0,0
370,3/15/19 13:05,3/15/19 13:17,Male,0,39,to see how honest and fair people are in economics,to see if people are honest,2,rarely,selfish.lie,5,5,5,5,5,3,4,5,4,4,4,4,3,3,3,0,0,1,0,1
371,3/15/19 12:47,3/15/19 13:17,Male,0,57,To test honesty?,To test honest or moral behavior?,5,rarely,prosocial.truth,3,3,3,3,3,5,5,6,5,6,6,6,3,5,4,0,0,1,0,0
372,3/15/19 13:07,3/15/19 13:18,Female,0,35,To show how dishonest the player I was playing with was,To see how I would react based on the judgments the other player made in the coin toss game,1,never,selfish.lie,7,7,7,7,6,3,2,2,1,2,2,2,2,2,3,0,0,0,1,1
373,3/15/19 12:47,3/15/19 13:18,Male,2,50,To see if someone would lie to benefit themselves financially and to see if someone trusts someone else.,"It is sort of the same, however the Blue Player has a guaranteed $1 if they just choose Verify not matter what. However, if they choose to trust the Red Player they could earn $1.50 if the Red Player is honest, but would earn nothing if Red Player is dishonest. So, it is measuring more of how much a person is willing to gamble on the trustworthyness of someone or play it safe.",5,rarely,prosocial.truth,2,2,1,2,2,7,6,6,6,5,5,6,7,7,4,1,0,1,0,0
374,3/15/19 12:44,3/15/19 13:18,Male,2,37,To see if I trust someone base don previous behavior and what they have said about lying,I just typed it on previous screen:  to see my level of trust of someone who said lying is sometimes ok but was still truthful in action,6,sometimes,prosocial.truth,3,2,2,3,3,6,4,2,4,5,5,5,2,2,3,1,1,0,0,0
375,3/15/19 12:58,3/15/19 13:19,Male,0,61,To see if money would cause someone to lie if they had to.,To test morality when money is involved,5,rarely,prosocial.truth,1,1,1,1,1,6,6,5,6,7,7,7,6,7,3,0,0,1,0,0
376,3/15/19 13:10,3/15/19 13:19,Female,2,33,To see if people lie or not,To determine if trust but verify or rely on people,6,sometimes,prosocial.truth,2,3,4,2,2,5,5,3,4,4,4,3,3,3,3,1,1,0,0,0
377,3/15/19 13:08,3/15/19 13:19,Female,0,39,To see if people would lie to earn more money,To see if people trust others who think it's ok to lie sometimes,6,sometimes,prosocial.truth,2,2,2,2,2,6,4,5,5,5,5,5,5,5,4,1,1,0,0,0
378,3/15/19 12:25,3/15/19 13:19,Male,1,29,to play an flip game with clear understanding the instruction  ,obtained individual thought's about the gaming and there option ,5,rarely,prosocial.truth,5,4,4,5,3,3,3,4,3,4,4,3,5,4,4,1,0,1,0,0
379,3/15/19 13:09,3/15/19 13:20,Female,0,37,Trying to win the most money and judging on whether the person i read about was an honest person or not.,Deciding whether I could trust my partner.,5,rarely,prosocial.truth,1,1,1,1,1,7,6,6,7,7,7,6,7,6,5,0,0,1,0,0
380,3/15/19 13:10,3/15/19 13:20,Female,3,43,How honest people are,How moral people are,4,never,prosocial.truth,5,6,4,5,4,2,3,2,2,2,3,2,4,4,3,1,0,0,1,0
381,3/15/19 13:10,3/15/19 13:21,Male,0,31,To earn money and determine whether to trust your partner.,To earn money by either trusting your partner of verifying for yourself.,5,rarely,prosocial.truth,2,1,1,2,2,6,6,5,6,6,6,6,4,4,4,0,0,1,0,0
382,3/15/19 13:09,3/15/19 13:21,Male,1,46,To see if people are honest and if their beliefs about honesty match their moral compass,To see if you trust someone who has been shown to lie.,2,rarely,selfish.lie,6,6,6,6,6,4,2,2,3,3,3,3,6,6,4,0,0,1,0,1
383,3/15/19 13:07,3/15/19 13:21,Female,1,31,The purpose is to understand individual decision making and how humans perceive. ,"Based on the red players mentality, would you trust them or not. ",3,sometimes,selfish.lie,7,6,7,7,6,2,1,5,1,2,2,1,2,2,4,0,1,0,0,1
384,3/15/19 13:00,3/15/19 13:21,Female,1,32,To see how much trust someone would put in someone else; and to see if someone would lie or not to benefit themselves.,To see if I would be trusting and/or greedy,4,never,prosocial.truth,4,4,4,4,4,7,5,7,4,4,4,4,4,3,3,1,0,0,1,0
385,3/15/19 13:10,3/15/19 13:22,Female,0,38,I think the purpose was to show me how true to their values the other player was.,I think the purpose was to see if I trust the other player.,5,rarely,prosocial.truth,1,1,1,1,1,6,6,6,6,6,6,6,6,6,4,1,0,1,0,0
386,3/15/19 13:10,3/15/19 13:22,Female,0,57,"Given limited information, how much to trust someone given that person's previous actions.","To test whether or not you trusted your partner, based on previous performance.",1,never,selfish.lie,6,6,6,5,4,4,2,3,2,2,2,1,7,6,5,0,0,0,1,1
387,3/15/19 13:11,3/15/19 13:22,Female,2,37,To see if people would trust their partner or not,To see if people trust their partner based on their answers earlier in the survey about lying ,6,sometimes,prosocial.truth,2,2,2,2,2,4,4,4,4,4,4,4,1,4,5,0,1,0,0,0
388,3/15/19 13:10,3/15/19 13:22,Male,1,36,Not sure,To see how many people trust those who have been proven to be dishonest,2,rarely,selfish.lie,6,7,7,6,5,2,1,2,1,4,4,2,6,6,4,0,0,1,0,1
389,3/15/19 12:31,3/15/19 13:22,Female,2,24,To determine reactions to other peoples actions.,to determine trust when aware of other peoples actions.,2,rarely,selfish.lie,4,6,6,4,5,5,4,2,2,4,4,3,3,3,4,0,0,1,0,1
390,3/15/19 13:12,3/15/19 13:23,Male,1,28,to see if we could trust strangers i guess ,see last answer,3,sometimes,selfish.lie,3,4,4,2,4,4,2,2,3,5,5,5,1,1,3,0,1,0,0,1
391,3/15/19 13:16,3/15/19 13:23,Female,0,35,To determine if a little info (good or bad) about the other participant would affect my choices now. ,To determine if the good or bad info presented earlier about the partner would affect my choices. ,3,sometimes,selfish.lie,3,3,2,5,6,4,2,3,2,1,3,2,1,3,5,0,1,0,0,1
392,3/15/19 13:13,3/15/19 13:24,Female,1,53,The purpose of  The Coin Flip Game was to see how much people can be trusted to tell the truth.,The purpose of this game was also to see how truthful people are.,6,sometimes,prosocial.truth,2,2,2,2,4,5,4,4,4,5,5,5,3,3,3,0,1,0,0,0
393,3/15/19 12:59,3/15/19 13:24,Female,5+,34,"The purpose was to see if participants would trust their partner to make the correct (i.e. moral) decision to tell the truth and benefit both parties, or if they would follow their own best interest.",To see if participants would trust their partner or if they would sacrifice part of their payout to ensure their partner's accuracy. ,5,rarely,prosocial.truth,2,2,2,2,2,6,6,3,6,5,4,5,6,5,3,0,0,1,0,0
394,3/15/19 13:09,3/15/19 13:24,Male,1,32,To test trust and honesty.,How much we trust a person who is supposedly an honest person.,5,rarely,prosocial.truth,2,3,2,3,2,6,3,2,5,5,5,5,2,1,4,1,0,1,0,0
395,3/15/19 13:17,3/15/19 13:24,Male,1,20,"To test the honesty of someone, and the level of trust another person is willing to give.",To see if one person is willing to trust another based on very little background information.,5,rarely,prosocial.truth,1,1,1,2,2,7,7,6,6,5,5,5,6,6,4,1,0,1,0,0
396,3/15/19 13:00,3/15/19 13:25,Male,0,31,I think it has something to do with trust,I believe it's a study on trust,5,rarely,prosocial.truth,1,1,1,1,1,6,6,5,6,6,6,6,6,6,4,1,0,1,0,0
397,3/15/19 13:09,3/15/19 13:25,Male,3,29,Decision making,Trust on co-participant,1,never,selfish.lie,4,4,6,5,5,3,2,5,2,3,3,2,7,6,3,0,0,0,1,1
398,3/15/19 13:16,3/15/19 13:25,Female,1,33,To present what my partner had chosen to do in the past to help me make a decision whether to rely on the information they gave me or not,To see if I trusted my partner after seeing their other choices,3,sometimes,selfish.lie,4,2,2,5,5,5,4,2,2,1,1,1,5,2,4,0,1,0,0,1
399,3/15/19 13:07,3/15/19 13:25,Female,0,40,to see if someone was trustworthy,to see if we trusted the other player,2,rarely,selfish.lie,7,7,7,7,7,2,1,1,1,1,1,1,4,4,5,0,0,1,0,1
400,3/15/19 13:08,3/15/19 13:25,Male,2,39,"Beyond setting up this experiment, it seemed to be designed to figure out whether someone (or possibly a turker specifically) was likely to change their stated stance on lying when faced with a financial benefit.  It was basically setup for them to get the $2 bonus but only if they misrepresented themselves.",This is a follow up and involves trust on the part of one player and consistent behavior on the part of the other.  The returning player is (possibly) being tested as to whether they would stick to their principles where as the new player is being asked to trust that the returning player is morally consistent.,4,never,prosocial.truth,2,2,1,2,2,6,6,6,7,6,6,6,7,7,5,1,0,0,1,0
401,3/15/19 13:14,3/15/19 13:25,Female,2,44,trust,trust,2,rarely,selfish.lie,2,3,3,3,2,6,4,3,4,3,3,2,5,5,4,1,0,1,0,1
402,3/15/19 13:17,3/15/19 13:25,Male,3,21,To see if people would lie and deceive the person they were playing with. ,To see if the players trusted each other.,1,never,selfish.lie,6,5,6,6,6,4,3,4,3,4,4,3,7,6,4,0,0,0,1,1
403,3/15/19 13:16,3/15/19 13:26,Female,2,33,To study peoples attitudes about lying ,To see if people trust others ,6,sometimes,prosocial.truth,2,2,4,2,2,3,4,5,4,4,4,4,5,4,4,0,1,0,0,0
404,3/15/19 13:16,3/15/19 13:26,Female,2,33,"To study human behavior, judgments, and choices.",To punish the other player for their previous behavior.,1,never,selfish.lie,7,7,7,7,7,3,1,2,1,2,2,1,3,3,3,0,0,0,1,1
405,3/15/19 13:16,3/15/19 13:26,Female,0,62,I think it was based on trust of other partner.,To see how much you would trust a partner who does not believe in lying.,4,never,prosocial.truth,1,1,2,2,4,7,7,7,6,6,6,5,2,3,4,1,0,0,1,0
406,3/15/19 13:01,3/15/19 13:26,Male,0,30,for the receiver to be able to determine whether to trust the sender or not ,for the blue player to determine whether they could trust the red player to give accurate information ,4,never,prosocial.truth,3,3,3,3,3,6,4,7,4,4,4,4,3,3,4,1,0,0,1,0
407,3/15/19 12:59,3/15/19 13:26,Female,1,24,I'm not sure,I'm not sure,4,never,prosocial.truth,2,2,2,2,2,4,3,2,4,5,5,5,4,4,2,1,0,0,1,0
408,3/15/19 13:15,3/15/19 13:27,Female,0,30,to understand how decisions are made based upon previous choices that demonstrate lying,to understand how decisions are made based on if someone has demonstrated lying,1,never,selfish.lie,6,6,6,6,6,5,5,5,5,5,5,5,6,6,4,0,0,0,1,1
409,3/15/19 13:17,3/15/19 13:27,Female,1,27,To determine trust between partners,To see if prior behavior determines trust in new circumstances ,5,rarely,prosocial.truth,2,2,2,1,2,6,6,5,7,6,6,6,5,5,4,0,0,1,0,0
410,3/15/19 13:17,3/15/19 13:27,Male,5+,31,to show whether or not participant 200 is likely to be honest or not.,to test whether that information about their honesty is solidified or questioned when they have a chance to earn slightly more $ by lying.,6,sometimes,prosocial.truth,3,3,3,3,3,6,6,3,5,4,4,4,3,4,3,1,1,0,0,0
411,3/15/19 13:10,3/15/19 13:27,Female,0,79,To earn a bonus.,To earn a bonus although it is a different game,1,never,selfish.lie,7,7,7,7,7,2,1,7,1,1,1,1,6,6,3,0,0,0,1,1
412,3/15/19 12:53,3/15/19 13:27,Female,1,48,The coin flip game is about decision making and how you trust another person's decision.,Trusting another person who your don't even know to give you the right answer to the game.,1,never,selfish.lie,1,1,1,1,1,7,7,7,7,7,7,7,4,4,5,1,0,0,1,1
413,3/15/19 13:07,3/15/19 13:28,Female,3,36,To see if someone will lie or not. ,To see who is  trusted or not. ,2,rarely,selfish.lie,2,2,2,1,2,6,4,5,5,6,6,5,2,1,5,0,0,1,0,1
414,3/15/19 12:52,3/15/19 13:28,Female,0,51,"The purpose of the Coin Flip Game was to see what choices people make:  would they lie, would they trust, etc.  ","I think the purpose of the Rely or Verify Game is more or less the same thing, to see what choices people make and whether or not they would lie or trust someone they've never met.  ",6,sometimes,prosocial.truth,3,2,2,2,2,6,3,4,4,4,4,4,2,2,4,0,1,0,0,0
415,3/15/19 13:16,3/15/19 13:28,Female,3,41,"The player was trying to earn money, but it was showing whether he was honesty with his partner or not.",To see if I would rely on my partner based on his previous actions and thoughts on lying.,5,rarely,prosocial.truth,1,1,1,1,1,6,6,6,6,7,7,6,6,5,4,1,0,1,0,0
416,3/15/19 12:52,3/15/19 13:28,Female,0,40,"To see how people respond when presented with options to earn more money, will they be honest or try to get more money for themselves.",To see whether people are honest or just want to get ahead.,2,rarely,selfish.lie,5,6,6,5,5,3,2,2,3,3,3,2,6,6,4,0,0,1,0,1
417,3/15/19 13:21,3/15/19 13:29,Female,0,57,instill distrust into me and make me wary,"TO see if I would go oppisate of Red player statement - but I didn't have that choice , did I.",3,sometimes,selfish.lie,7,1,4,7,7,3,1,1,1,2,2,1,4,4,2,0,1,0,0,1
418,3/15/19 13:07,3/15/19 13:29,Female,2,64,building trusts,beliefs of people regarding honesty,6,sometimes,prosocial.truth,3,3,3,3,3,5,4,3,5,5,5,5,2,2,4,0,1,0,0,0
419,3/15/19 13:14,3/15/19 13:30,Male,0,45,Trust when motives are introduced,Perceptions of other payer,6,sometimes,prosocial.truth,1,3,3,2,1,6,5,6,5,5,4,4,1,1,4,0,1,0,0,0
420,3/15/19 13:19,3/15/19 13:30,Female,2,25,To see how people's values affect their decisions.,To see how learning things about someone else affects our perception of their future actions.,2,rarely,selfish.lie,5,6,6,5,6,4,2,2,3,3,3,3,5,5,4,0,0,1,0,1
421,3/15/19 13:16,3/15/19 13:30,Male,1,47,To see if someone who appeared trustworthy in a somewhat fair context should be trusted in a context where they can gain by lying.,This part was to test the trustworthiness established in the previous game. The partner in this case gains by lying even though they were already established as trustworthy before.,4,never,prosocial.truth,2,1,1,1,1,6,6,6,6,6,6,6,6,6,4,0,0,0,1,0
422,3/15/19 13:22,3/15/19 13:30,Male,0,30,To establish how much people trust one another and how it changes based on monetary motivation. ,To see how much you trust someone with the knowledge of their previous acts.,4,never,prosocial.truth,1,1,1,1,1,7,6,6,7,6,6,7,6,6,4,1,0,0,1,0
423,3/15/19 13:20,3/15/19 13:30,Male,1,25,Studying trust among strangers,Studying trust among strangers,5,rarely,prosocial.truth,2,2,2,2,2,6,6,6,5,5,5,6,4,3,3,1,0,1,0,0
424,3/15/19 13:16,3/15/19 13:30,Female,0,44,To see if people were honest or trusted one another. ,To see how people would react to someone if put in a similar situation as the person had been in before. ,2,rarely,selfish.lie,5,5,5,5,5,5,4,1,2,3,3,3,7,6,4,0,0,1,0,1
425,3/15/19 13:16,3/15/19 13:31,Male,2,63,The purpose of the game was to examine attitudes towards honesty and hypocrisy.,The purpose of the rely or verify game was to judge someone's veracity and character based on prior behavior.,1,never,selfish.lie,7,7,7,7,7,2,1,1,1,1,1,1,6,6,4,0,0,0,1,1
426,3/15/19 13:23,3/15/19 13:31,Female,2,41,To see if you trust your partner ,To rely on your partners guidance ,5,rarely,prosocial.truth,2,2,6,6,2,6,6,6,6,6,6,6,6,6,5,1,0,1,0,0
427,3/15/19 13:20,3/15/19 13:31,Female,1,23,The Coin Flip Game's purpose was to determine if people will act in their self-interest or the group's self interest. ,I think the purpose of this game is determine how a person will act once they are aware a person has a history of lying and whether that will encourage them to lie.,3,sometimes,selfish.lie,5,6,5,6,6,3,2,1,2,2,3,2,3,4,4,0,1,0,0,1
428,3/15/19 13:21,3/15/19 13:31,Female,0,32,to see if the sender would tell the truth and the reciever believe it,to see if money motivates people to lie/distrust,4,never,prosocial.truth,1,1,1,1,1,6,7,5,6,6,6,7,7,6,5,1,0,0,1,0
429,3/15/19 13:22,3/15/19 13:31,Male,0,34,To see how honesty or lying play out between people when small amounts of money are at stake.,To see how people use past experience to decide if we should trust another person or not in a small stakes game.,3,sometimes,selfish.lie,4,2,2,4,3,4,2,1,2,3,2,2,2,4,4,0,1,0,0,1
430,3/15/19 13:20,3/15/19 13:31,Male,0,54,Trust and morals.,Trust,1,never,selfish.lie,1,1,1,1,1,7,7,7,7,6,6,6,6,6,5,1,0,0,1,1
431,3/15/19 13:21,3/15/19 13:32,Female,2,25,To see how people interact with one another and whether they are trusting and trustworthy.,To see how you would predict another person to act when money is involved. ,4,never,prosocial.truth,2,2,2,2,2,6,6,3,6,6,5,6,6,6,4,1,0,0,1,0
432,3/15/19 13:21,3/15/19 13:32,Female,1,22,To judge an individual's perceptions of another when the other is lying. ,"To see if you held past actions against your partner, like being dishonest in the first game. ",1,never,selfish.lie,6,7,7,7,6,3,3,2,2,2,3,2,7,7,3,0,0,0,1,1
433,3/15/19 13:17,3/15/19 13:32,Female,0,43,To test if I would trust someone who says lying is sometimes ok.,The purpose was a game of trust.,2,rarely,selfish.lie,4,4,4,4,4,5,4,3,4,5,5,5,1,1,5,1,0,1,0,1
434,3/15/19 13:21,3/15/19 13:33,Female,0,34,trying to better someone or not,trying to better someone or not,2,rarely,selfish.lie,6,6,6,6,6,2,1,2,1,1,1,1,6,6,4,0,0,1,0,1
435,3/15/19 13:05,3/15/19 13:33,Male,1,34,To see how honest people are and whether or not we trust society in general.,To see if we trust people or not,2,rarely,selfish.lie,3,3,3,4,3,4,3,1,3,4,4,4,3,5,3,0,0,1,0,1
436,3/15/19 13:19,3/15/19 13:34,Male,3,40,To see if people we don't knows actions are the same as their word,to see if people trust a persons actions or word with little to no knowledge of the person,1,never,selfish.lie,7,7,7,7,7,3,1,1,2,2,2,2,5,3,3,0,0,0,1,1
437,3/15/19 13:21,3/15/19 13:34,Female,0,22,To see if the other player is honest or not.,To see if what choices I make depends on the answers of the other player.,6,sometimes,prosocial.truth,3,2,3,2,4,5,5,5,5,5,5,5,2,2,4,0,1,0,0,0
438,3/15/19 13:23,3/15/19 13:34,Female,0,28,How willing people are to trust strangers,To see how truthful people are to strangers,4,never,prosocial.truth,2,2,2,2,2,6,6,5,6,6,6,6,5,5,3,0,0,0,1,0
439,3/15/19 13:23,3/15/19 13:35,Female,1,29,"I think the purpose of the Coin Flip Game was to measure how much people trust a stranger over the internet. The receiver has to choose whether or not to agree with the sender and assume that the sender is giving them accurate information. The sender is also the only player who knows what each player is gaining, so the receiver has to either trust that the sender wants to play a fair game or assume that they aren't and adjust their own game play accordingly.","In my opinion, the purpose of this game is pretty much the same as what I wrote for the Coin Flip Game: measuring how much people would trust someone over the internet. The games are fairly similar even though they use different  ""game pieces"" (coin flip versus number of coins in a jar), so I would think they are meant to measure the same thing.",5,rarely,prosocial.truth,2,2,2,2,4,6,5,5,5,5,5,4,6,6,4,1,0,1,0,0
440,3/15/19 13:16,3/15/19 13:35,Female,0,51,The purpose was to see if people are trusting of others.,The purpose was to see if we trust our gut or want insurance to cover misjudgments.,6,sometimes,prosocial.truth,2,2,2,2,2,6,6,5,5,6,6,6,2,2,4,1,1,0,0,0
441,3/15/19 13:26,3/15/19 13:35,Female,2,34,"it's a game where one person (sender) informs the other (receiver) if the coin is heads or tails.  Depending on whether or not the sender is truthful and whether or not the receiver relies on this information, will impact the end payout.","One person tells the other if the coins in a jar are odd or even.  The other person then has to either rely on what the first person tells them, or verify it.  Depending on the choices made, you can win more or less money.",1,never,selfish.lie,7,7,7,7,7,4,1,2,1,1,1,1,6,6,5,0,0,0,1,1
